date,markets_name,total_sales
2020-04-09,"Delhi NCR",1026
2020-04-09,Kochi,236
2020-04-09,Mumbai,236
2020-04-09,Nagpur,189
2020-04-09,Patna,8
2020-04-10,Ahmedabad,180
2020-04-10,Hyderabad,7
2020-04-10,Kanpur,27
2020-04-10,Nagpur,69
2020-04-11,Mumbai,162
2020-04-13,Ahmedabad,4
2020-04-13,Bhopal,21
2020-04-13,Nagpur,1
2020-04-14,Ahmedabad,59
2020-04-14,Bhopal,72
2020-04-14,"Delhi NCR",1882
2020-04-14,Kochi,42
2020-04-14,Lucknow,6000
2020-04-14,Mumbai,90
2020-04-14,Nagpur,60
2020-04-15,Ahmedabad,315
2020-04-15,Bhopal,33
2020-04-15,Chennai,63
2020-04-15,"Delhi NCR",1206
2020-04-15,Kochi,73
2020-04-15,Mumbai,329
2020-04-15,Nagpur,380
2020-04-16,Ahmedabad,467
2020-04-16,Bhopal,13
2020-04-16,"Delhi NCR",3669
2020-04-16,Hyderabad,61
2020-04-16,Kanpur,72
2020-04-16,Kochi,78
2020-04-16,Mumbai,414
2020-04-16,Nagpur,215
2020-04-17,Ahmedabad,254
2020-04-17,Bhopal,92
2020-04-17,"Delhi NCR",726
2020-04-17,Hyderabad,150
2020-04-17,Kanpur,16
2020-04-17,Kochi,61
2020-04-17,Lucknow,256
2020-04-17,Mumbai,10
2020-04-17,Nagpur,118
2020-04-17,Surat,115
2020-04-20,Ahmedabad,125
2020-04-20,Bhopal,54
2020-04-20,Chennai,47
2020-04-20,"Delhi NCR",970
2020-04-20,Hyderabad,3
2020-04-20,Kochi,100
2020-04-20,Mumbai,591
2020-04-20,Nagpur,158
2020-04-21,Ahmedabad,93
2020-04-21,Bhopal,34
2020-04-21,"Delhi NCR",1237
2020-04-21,Hyderabad,107
2020-04-21,Kochi,189
2020-04-21,Mumbai,151
2020-04-21,Nagpur,113
2020-04-22,Ahmedabad,255
2020-04-22,Bhopal,52
2020-04-22,"Delhi NCR",1792
2020-04-22,Hyderabad,132
2020-04-22,Kanpur,10
2020-04-22,Kochi,68
2020-04-22,Mumbai,468
2020-04-22,Nagpur,171
2020-04-23,Ahmedabad,386
2020-04-23,Bhopal,125
2020-04-23,Chennai,110
2020-04-23,"Delhi NCR",635
2020-04-23,Hyderabad,5
2020-04-23,Kanpur,4
2020-04-23,Kochi,391
2020-04-23,Mumbai,397
2020-04-23,Nagpur,516
2020-04-23,Patna,9
2020-04-24,Ahmedabad,303
2020-04-24,Bhopal,89
2020-04-24,"Delhi NCR",2292
2020-04-24,Hyderabad,27
2020-04-24,Kanpur,28
2020-04-24,Kochi,1865
2020-04-24,Mumbai,138
2020-04-24,Nagpur,138
2020-04-27,Ahmedabad,182
2020-04-27,Bhopal,1099
2020-04-27,"Delhi NCR",572
2020-04-27,Hyderabad,3
2020-04-27,Kochi,350
2020-04-27,Mumbai,210
2020-04-27,Nagpur,233
2020-04-27,Patna,47
2020-04-28,Ahmedabad,324
2020-04-28,Bhopal,100
2020-04-28,"Delhi NCR",1235
2020-04-28,Hyderabad,8
2020-04-28,Kanpur,15
2020-04-28,Kochi,128
2020-04-28,Mumbai,283
2020-04-28,Nagpur,254
2020-04-28,Surat,219
2020-04-29,Ahmedabad,334
2020-04-29,Bhopal,122
2020-04-29,"Delhi NCR",1233
2020-04-29,Hyderabad,116
2020-04-29,Kanpur,76
2020-04-29,Kochi,1449
2020-04-29,Mumbai,1492
2020-04-29,Nagpur,592
2020-04-30,Ahmedabad,550
2020-04-30,Bhopal,446
2020-04-30,Chennai,112
2020-04-30,"Delhi NCR",1279
2020-04-30,Hyderabad,34
2020-04-30,Kanpur,36
2020-04-30,Kochi,237
2020-04-30,Mumbai,315
2020-04-30,Nagpur,177
2020-04-30,Patna,1
2020-05-01,Ahmedabad,4
2020-05-01,Mumbai,63
2020-05-01,Nagpur,1
2020-05-02,Mumbai,64
2020-05-04,Ahmedabad,287
2020-05-04,Bhopal,21
2020-05-04,"Delhi NCR",1323
2020-05-04,Hyderabad,62
2020-05-04,Kochi,369
2020-05-04,Mumbai,82
2020-05-04,Nagpur,284
2020-05-04,Patna,10
2020-05-05,Ahmedabad,89
2020-05-05,Bhopal,81
2020-05-05,"Delhi NCR",1260
2020-05-05,Hyderabad,1
2020-05-05,Kochi,38
2020-05-05,Mumbai,869
2020-05-05,Nagpur,197
2020-05-06,Ahmedabad,218
2020-05-06,Bhopal,45
2020-05-06,"Delhi NCR",1957
2020-05-06,Hyderabad,57
2020-05-06,Kochi,206
2020-05-06,Mumbai,44
2020-05-06,Nagpur,166
2020-05-07,Ahmedabad,171
2020-05-07,Bhopal,186
2020-05-07,"Delhi NCR",1532
2020-05-07,Hyderabad,102
2020-05-07,Kanpur,125
2020-05-07,Kochi,71
2020-05-07,Mumbai,193
2020-05-07,Nagpur,264
2020-05-08,Bhopal,99
2020-05-08,"Delhi NCR",1359
2020-05-08,Hyderabad,103
2020-05-08,Kanpur,12
2020-05-08,Kochi,172
2020-05-08,Mumbai,395
2020-05-08,Nagpur,127
2020-05-08,Patna,1
2020-05-11,Ahmedabad,164
2020-05-11,Bhopal,29
2020-05-11,"Delhi NCR",555
2020-05-11,Kochi,14
2020-05-11,Mumbai,573
2020-05-11,Nagpur,380
2020-05-12,Ahmedabad,191
2020-05-12,Bhopal,35
2020-05-12,"Delhi NCR",642
2020-05-12,Hyderabad,5
2020-05-12,Kochi,66
2020-05-12,Mumbai,51
2020-05-12,Nagpur,177
2020-05-13,Ahmedabad,286
2020-05-13,Bhopal,134
2020-05-13,"Delhi NCR",932
2020-05-13,Hyderabad,56
2020-05-13,Kanpur,85
2020-05-13,Kochi,11
2020-05-13,Mumbai,155
2020-05-13,Nagpur,238
2020-05-13,Patna,11
2020-05-14,Ahmedabad,719
2020-05-14,Bhopal,208
2020-05-14,Chennai,73
2020-05-14,"Delhi NCR",364
2020-05-14,Hyderabad,41
2020-05-14,Kochi,132
2020-05-14,Mumbai,409
2020-05-14,Nagpur,211
2020-05-14,Surat,37
2020-05-15,Ahmedabad,170
2020-05-15,Bhopal,30
2020-05-15,Chennai,308
2020-05-15,"Delhi NCR",1685
2020-05-15,Hyderabad,128
2020-05-15,Kanpur,10
2020-05-15,Kochi,265
2020-05-15,Mumbai,286
2020-05-15,Nagpur,322
2020-05-18,Ahmedabad,246
2020-05-18,Bhopal,7
2020-05-18,Chennai,331
2020-05-18,"Delhi NCR",309
2020-05-18,Kochi,66
2020-05-18,Mumbai,196
2020-05-18,Nagpur,610
2020-05-19,Ahmedabad,149
2020-05-19,Bhopal,52
2020-05-19,"Delhi NCR",822
2020-05-19,Hyderabad,22
2020-05-19,Kochi,367
2020-05-19,Mumbai,542
2020-05-19,Nagpur,154
2020-05-20,Ahmedabad,280
2020-05-20,Bhopal,706
2020-05-20,Chennai,209
2020-05-20,"Delhi NCR",1249
2020-05-20,Hyderabad,162
2020-05-20,Kanpur,72
2020-05-20,Kochi,17
2020-05-20,Mumbai,94
2020-05-20,Nagpur,220
2020-05-21,Bhopal,96
2020-05-21,Chennai,260
2020-05-21,Hyderabad,2
2020-05-21,Kochi,1180
2020-05-21,Mumbai,407
2020-05-21,Nagpur,227
2020-05-22,Ahmedabad,258
2020-05-22,Bhopal,61
2020-05-22,"Delhi NCR",1611
2020-05-22,Hyderabad,64
2020-05-22,Kanpur,11
2020-05-22,Kochi,163
2020-05-22,Mumbai,389
2020-05-22,Nagpur,440
2020-05-23,Mumbai,64
2020-05-25,Ahmedabad,159
2020-05-25,Bhopal,16
2020-05-25,Chennai,96
2020-05-25,"Delhi NCR",568
2020-05-25,Hyderabad,10
2020-05-25,Kanpur,42
2020-05-25,Kochi,85
2020-05-25,Lucknow,10
2020-05-25,Mumbai,5
2020-05-25,Nagpur,648
2020-05-26,Ahmedabad,31
2020-05-26,Bhopal,431
2020-05-26,"Delhi NCR",1264
2020-05-26,Hyderabad,4
2020-05-26,Kochi,551
2020-05-26,Mumbai,12
2020-05-26,Nagpur,318
2020-05-27,Ahmedabad,434
2020-05-27,Bhopal,27
2020-05-27,Chennai,47
2020-05-27,"Delhi NCR",1048
2020-05-27,Hyderabad,82
2020-05-27,Kochi,12
2020-05-27,Mumbai,840
2020-05-27,Nagpur,111
2020-05-27,Surat,296
2020-05-28,Ahmedabad,149
2020-05-28,Bhopal,189
2020-05-28,"Delhi NCR",1981
2020-05-28,Hyderabad,3
2020-05-28,Kanpur,55
2020-05-28,Kochi,1394
2020-05-28,Mumbai,79
2020-05-28,Nagpur,332
2020-05-29,Ahmedabad,190
2020-05-29,Bhopal,88
2020-05-29,"Delhi NCR",664
2020-05-29,Hyderabad,33
2020-05-29,Kanpur,20
2020-05-29,Kochi,1725
2020-05-29,Mumbai,130
2020-05-29,Nagpur,314
2020-05-30,Mumbai,276
2020-06-01,Bhopal,52
2020-06-01,Hyderabad,3
2020-06-01,Kochi,16
2020-06-01,Mumbai,414
2020-06-01,Nagpur,69
2020-06-02,Ahmedabad,204
2020-06-02,Bhopal,61
2020-06-02,Chennai,70
2020-06-02,"Delhi NCR",760
2020-06-02,Hyderabad,3
2020-06-02,Kochi,33
2020-06-02,Mumbai,149
2020-06-02,Nagpur,6
2020-06-02,Patna,12
2020-06-03,Ahmedabad,231
2020-06-03,Bhopal,59
2020-06-03,"Delhi NCR",724
2020-06-03,Hyderabad,36
2020-06-03,Kochi,346
2020-06-03,Mumbai,395
2020-06-03,Nagpur,167
2020-06-04,Ahmedabad,226
2020-06-04,Bhopal,28
2020-06-04,"Delhi NCR",782
2020-06-04,Hyderabad,15
2020-06-04,Kanpur,52
2020-06-04,Kochi,57
2020-06-04,Mumbai,896
2020-06-04,Nagpur,446
2020-06-04,Patna,17
2020-06-05,Ahmedabad,422
2020-06-05,Bhopal,64
2020-06-05,"Delhi NCR",968
2020-06-05,Hyderabad,66
2020-06-05,Kanpur,19
2020-06-05,Kochi,14
2020-06-05,Mumbai,164
2020-06-05,Nagpur,199
2020-06-08,Ahmedabad,158
2020-06-08,Bhopal,147
2020-06-08,"Delhi NCR",1979
2020-06-08,Hyderabad,101
2020-06-08,Kochi,119
2020-06-08,Mumbai,269
2020-06-08,Nagpur,362
2020-06-08,Patna,67
2020-06-09,Ahmedabad,25
2020-06-09,Bhopal,71
2020-06-09,"Delhi NCR",834
2020-06-09,Hyderabad,1
2020-06-09,Kochi,313
2020-06-09,Mumbai,296
2020-06-09,Nagpur,224
2020-06-09,Surat,47
2020-06-10,Ahmedabad,309
2020-06-10,Bhopal,75
2020-06-10,"Delhi NCR",1533
2020-06-10,Hyderabad,41
2020-06-10,Kanpur,19
2020-06-10,Mumbai,27
2020-06-10,Nagpur,395
2020-06-10,Patna,6
2020-06-11,Ahmedabad,1085
2020-06-11,Bhopal,22
2020-06-11,Chennai,303
2020-06-11,"Delhi NCR",403
2020-06-11,Kochi,681
2020-06-11,Mumbai,3018
2020-06-11,Nagpur,324
2020-06-12,Ahmedabad,425
2020-06-12,Bhopal,34
2020-06-12,Chennai,660
2020-06-12,"Delhi NCR",512
2020-06-12,Hyderabad,130
2020-06-12,Kochi,265
2020-06-12,Mumbai,82
2020-06-12,Nagpur,346
2020-06-14,"Delhi NCR",1
2020-06-15,Ahmedabad,108
2020-06-15,Bhopal,13
2020-06-15,"Delhi NCR",1822
2020-06-15,Kochi,219
2020-06-15,Mumbai,242
2020-06-15,Nagpur,116
2020-06-16,Ahmedabad,191
2020-06-16,Bhopal,37
2020-06-16,Chennai,200
2020-06-16,"Delhi NCR",498
2020-06-16,Kochi,513
2020-06-16,Mumbai,91
2020-06-16,Nagpur,545
2020-06-16,Patna,23
2020-06-17,Ahmedabad,106
2020-06-17,Bhopal,187
2020-06-17,"Delhi NCR",1853
2020-06-17,Kochi,70
2020-06-17,Mumbai,3
2020-06-17,Nagpur,162
2020-06-18,Ahmedabad,10
2020-06-18,Bhubaneshwar,907
2020-06-18,Chennai,43
2020-06-18,"Delhi NCR",63
2020-06-18,Kanpur,82
2020-06-18,Kochi,28
2020-06-18,Nagpur,300
2020-06-19,Ahmedabad,48
2020-06-19,"Delhi NCR",138
2020-06-19,Kochi,40
2020-06-19,Nagpur,183
2020-06-22,Ahmedabad,1
2020-06-22,Chennai,97
2020-06-22,Nagpur,556
2020-06-23,"Delhi NCR",7
2020-06-23,Kanpur,38
2020-06-23,Nagpur,26
2020-06-24,Ahmedabad,61
2020-06-24,"Delhi NCR",60
2020-06-24,Nagpur,13
2020-06-25,Nagpur,160
2020-06-26,Ahmedabad,9
